date,close,reference
2015-06-14T16:52:09.626325+00:00,28741,1 Corinthians 15:22
2015-06-14T17:08:22+00:00,28769,1 Corinthians 15:50
2015-06-14T17:09:50+00:00,28775,1 Corinthians 15:56
2015-06-14T17:10:58+00:00,28779,1 Corinthians 16:2
2015-06-14T17:37:42+00:00,28822,2 Corinthians 1:21
2015-06-14T17:42:44+00:00,28848,2 Corinthians 3:6
2015-06-14T17:44:11+00:00,28859,2 Corinthians 3:17
2015-06-14T17:48:19+00:00,28860,2 Corinthians 3:18
2015-06-14T17:49:34+00:00,28863,2 Corinthians 4:3
2015-06-14T17:50:11+00:00,28864,2 Corinthians 4:4
2015-06-14T18:00:36+00:00,28876,2 Corinthians 4:16
2015-06-14T16:53:01.442507+00:00,28745,1 Corinthians 15:26
2015-09-18T12:05:23+00:00,9160,1 Kings 12:8
2015-09-18T12:07:18+00:00,9167,1 Kings 12:15
2015-09-18T12:20:17+00:00,9203,1 Kings 13:18
2015-09-18T12:27:27+00:00,9221,1 Kings 14:2
2015-09-18T12:35:56+00:00,9255,1 Kings 15:5
2015-09-18T12:37:06+00:00,9263,1 Kings 15:13
2015-09-18T20:57:37+00:00,9315,1 Kings 16:31
2015-09-20T14:03:44+00:00,9320,1 Kings 17:2
2015-09-20T14:06:01+00:00,9327,1 Kings 17:9
2015-09-20T14:09:56+00:00,9340,1 Kings 17:22
2015-09-20T14:10:31+00:00,9343,1 Kings 18:1
2015-09-21T05:25:24+00:00,9373,1 Kings 18:31
2015-09-21T15:49:27+00:00,9397,1 Kings 19:9
2015-09-21T18:18:19+00:00,9444,1 Kings 20:35
2015-09-21T18:20:56+00:00,9449,1 Kings 20:40
2015-09-22T13:47:49+00:00,9480,1 Kings 21:28
2015-09-22T13:51:02+00:00,9486,1 Kings 22:5
2015-09-22T14:09:34+00:00,9561,2 Kings 2:9
2015-09-22T14:14:34+00:00,9575,2 Kings 2:23
2015-09-22T14:15:17+00:00,9542,2 Kings 1:8
2015-09-22T14:23:35+00:00,9592,2 Kings 3:15
2015-09-22T14:27:08+00:00,9599,2 Kings 3:22
2015-09-22T14:27:38+00:00,9605,2 Kings 4:1
2015-09-22T14:30:24+00:00,9612,2 Kings 4:8
2015-09-22T14:32:47+00:00,9620,2 Kings 4:16
2015-09-22T14:52:50+00:00,9651,2 Kings 5:3
2015-09-22T16:47:52+00:00,9712,2 Kings 7:4
2015-09-22T16:48:58+00:00,9714,2 Kings 7:6
2015-09-22T17:00:07+00:00,9746,2 Kings 8:18
2015-09-22T17:06:51+00:00,9763,2 Kings 9:6
2015-09-22T17:11:24+00:00,9783,2 Kings 9:26
2015-09-22T17:44:24+00:00,9781,2 Kings 9:24
2015-09-22T17:51:15+00:00,9786,2 Kings 9:29
2015-09-22T18:03:33+00:00,9831,2 Kings 11:1
2015-09-22T18:04:23+00:00,9832,2 Kings 11:2
2015-09-22T18:24:27+00:00,9893,2 Kings 13:21
2015-09-23T05:07:50+00:00,10103,2 Kings 20:4
2015-09-23T05:17:04+00:00,10160,2 Kings 22:14
2015-09-23T05:23:06+00:00,10191,2 Kings 23:25
2015-09-23T05:27:34+00:00,10030,2 Kings 18:5
2015-09-23T05:27:34+00:00,10030,2 Kings 18:5
2015-09-23T14:23:16+00:00,10342,1 Chronicles 2:35
2015-09-23T17:49:54+00:00,10455,1 Chronicles 5:26
2015-09-23T18:03:34+00:00,10560,1 Chronicles 7:24
2015-09-23T18:39:50+00:00,10674,1 Chronicles 10:14
2015-09-23T18:42:42+00:00,10693,1 Chronicles 11:19
2015-09-23T18:47:21+00:00,10753,1 Chronicles 12:32
2015-09-23T18:52:56+00:00,10790,1 Chronicles 14:15
2015-09-23T19:01:14+00:00,10867,1 Chronicles 17:3
2015-09-23T19:02:34+00:00,10876,1 Chronicles 17:12
2015-09-23T19:05:57+00:00,10904,1 Chronicles 18:13
2015-09-23T19:12:22+00:00,10948,1 Chronicles 21:13
2015-09-23T19:15:59+00:00,10973,1 Chronicles 22:8
2015-09-23T19:16:33+00:00,10974,1 Chronicles 22:9
2015-09-23T19:17:24+00:00,10975,1 Chronicles 22:10
2015-09-23T19:18:36+00:00,10984,1 Chronicles 22:19
2015-09-25T12:36:24+00:00,11088,1 Chronicles 26:10
2015-09-25T12:52:38+00:00,11133,1 Chronicles 27:23
2015-09-25T13:01:24+00:00,11164,1 Chronicles 28:20
2015-09-25T13:03:30+00:00,11174,1 Chronicles 29:9
2015-09-25T15:20:09+00:00,11206,2 Chronicles 1:11
2015-09-25T15:30:37+00:00,11229,2 Chronicles 2:17
2015-09-25T15:41:34+00:00,11327,2 Chronicles 7:2
2015-09-25T15:43:29+00:00,11282,2 Chronicles 5:13
2015-09-28T15:14:17+00:00,11366,2 Chronicles 9:1
2015-09-28T15:15:14+00:00,11369,2 Chronicles 9:4
2015-09-28T19:33:58+00:00,11411,2 Chronicles 10:15
2015-09-29T11:51:05+00:00,11436,2 Chronicles 11:21
2015-09-29T11:58:33+00:00,11451,2 Chronicles 12:13
2015-09-29T12:06:13+00:00,11492,2 Chronicles 15:1
2015-11-03T19:14:07.330780+00:00,11356,2 Chronicles 8:9
2015-11-07T15:14:21.865444+00:00,11366,2 Chronicles 9:1
2015-11-07T17:04:35.011762+00:00,11375,2 Chronicles 9:10
2015-11-07T17:05:29.954694+00:00,11398,2 Chronicles 10:2
2015-11-07T17:08:34.403329+00:00,11411,2 Chronicles 10:15
2015-11-12T19:16:55.758159+00:00,11411,2 Chronicles 10:15
2015-11-12T19:32:55.221989+00:00,11456,2 Chronicles 13:2
2015-11-24T02:20:32.650819+00:00,11494,2 Chronicles 15:3
2015-11-24T02:30:29.843257+00:00,11517,2 Chronicles 16:7
2015-11-24T02:33:36.975096+00:00,11517,2 Chronicles 16:7
2016-01-21T15:01:34.421192+00:00,11561,2 Chronicles 18:18
2016-01-21T15:04:23.171267+00:00,11584,2 Chronicles 19:7
2016-01-21T15:09:46.151569+00:00,11602,2 Chronicles 20:14
2016-01-21T15:22:13.117959+00:00,11656,2 Chronicles 22:11
2016-01-21T15:26:06.118313+00:00,11655,2 Chronicles 22:10
2016-01-22T11:02:53.794125+00:00,11682,2 Chronicles 24:4
2016-01-22T11:05:42.160584+00:00,11707,2 Chronicles 25:2
2016-01-22T12:21:37.829368+00:00,11846,2 Chronicles 30:18
2016-01-22T12:25:24.062946+00:00,11861,2 Chronicles 31:6
2016-01-22T12:28:59.796213+00:00,11884,2 Chronicles 32:8
2016-01-22T12:56:39.092289+00:00,12018,Ezra 1:1
2016-01-26T16:26:25.517653+00:00,12201,Ezra 7:27
2016-01-26T16:34:00.039605+00:00,12224,Ezra 8:22
2016-01-27T12:07:29.347436+00:00,12308,Nehemiah 1:11
2016-01-27T12:16:54.980484+00:00,12320,Nehemiah 2:12
2016-01-27T13:34:26.648111+00:00,12388,Nehemiah 5:5
2016-01-27T13:40:04.894011+00:00,12394,Nehemiah 5:11
2016-01-27T14:01:09.546961+00:00,12413,Nehemiah 6:11
2016-01-27T14:57:58.038757+00:00,12503,Nehemiah 8:9
2016-01-27T15:04:35.855933+00:00,12532,Nehemiah 9:20
2016-01-27T15:08:40.688019+00:00,12550,Nehemiah 9:38
2016-01-27T15:28:33.922744+00:00,12677,Nehemiah 13:5
2016-01-27T15:30:56.855954+00:00,12684,Nehemiah 13:12
2016-01-27T15:36:50.667127+00:00,12698,Nehemiah 13:26
2016-01-28T13:38:17.119180+00:00,12709,Esther 1:6
2016-01-28T13:48:35.674786+00:00,12734,Esther 2:9
2016-01-28T13:49:25.825673+00:00,12732,Esther 2:7
2016-01-28T13:55:30.138952+00:00,12745,Esther 2:20
2016-01-28T14:09:09.668082+00:00,12777,Esther 4:14
2016-01-28T14:16:07.524437+00:00,12794,Esther 5:14
2016-01-28T14:24:38.250756+00:00,12812,Esther 7:4
2016-01-28T14:27:21.133991+00:00,12807,Esther 6:13
2016-01-28T14:30:56.934221+00:00,12833,Esther 8:15
2016-01-28T14:42:52.684170+00:00,14036,Psalms 9:14
2016-01-28T14:50:52.315330+00:00,14103,Psalms 16:10
2016-01-28T14:55:27.048328+00:00,14124,Psalms 18:5
2016-01-28T14:58:51.548649+00:00,14151,Psalms 18:32
2016-01-28T15:00:57.448557+00:00,14171,Psalms 19:2
2016-01-28T15:10:53.397027+00:00,14190,Psalms 20:7
2016-01-28T15:13:55.346575+00:00,14223,Psalms 22:18
2016-01-29T15:28:42.098784+00:00,14357,Psalms 32:1
2016-01-29T15:40:30.860484+00:00,14383,Psalms 33:16
2016-01-29T15:42:51.259890+00:00,14409,Psalms 34:20
2016-01-29T15:44:48.293603+00:00,14408,Psalms 34:19
2016-01-29T15:51:17.143852+00:00,14455,Psalms 37:4
2016-01-29T15:55:15.027028+00:00,14476,Psalms 37:25
2016-01-29T15:59:25.194599+00:00,14490,Psalms 37:39
2016-01-29T16:04:33.310507+00:00,14529,Psalms 40:3
2016-01-29T16:05:25.893530+00:00,14532,Psalms 40:6
2016-01-29T16:10:09.609201+00:00,14543,Psalms 40:17
2016-01-29T16:29:50.184327+00:00,14552,Psalms 41:9
2016-01-29T16:35:23.967130+00:00,14575,Psalms 44:3
2016-01-29T16:39:59.326677+00:00,14607,Psalms 45:9
2016-01-30T13:15:08.018486+00:00,14625,Psalms 46:10
2016-01-30T13:41:40.366899+00:00,14697,Psalms 51:5
2016-01-30T13:55:16.676577+00:00,14764,Psalms 56:8
2016-01-30T13:56:21.076520+00:00,14769,Psalms 56:13
2016-01-30T14:09:34.150195+00:00,14819,Psalms 60:11
2016-01-30T14:18:01.351068+00:00,14886,Psalms 66:12
2016-01-30T14:39:56.802650+00:00,14956,Psalms 69:20
2016-01-30T14:40:36.802145+00:00,14939,Psalms 69:3
2016-01-30T14:41:04.453021+00:00,14957,Psalms 69:21
2016-02-01T15:31:02.912938+00:00,14964,Psalms 69:28
2016-02-01T15:31:44.363004+00:00,14966,Psalms 69:30
2016-02-01T15:57:54.573417+00:00,15095,Psalms 77:1
2016-02-01T16:05:23.723649+00:00,15177,Psalms 78:63
2016-02-01T16:10:33.748104+00:00,15230,Psalms 81:12
2016-02-01T16:18:41.012723+00:00,15298,Psalms 86:13
2016-02-02T20:55:09.985766+00:00,15500,Psalms 98:9
2016-02-02T21:01:11.686325+00:00,15556,Psalms 103:6
2016-02-02T21:01:42.085865+00:00,15553,Psalms 103:3
2016-02-02T21:03:32.352742+00:00,15559,Psalms 103:9
2016-02-02T21:05:14.385135+00:00,15560,Psalms 103:10
2016-02-02T21:06:04.102388+00:00,15564,Psalms 103:14
2016-02-02T21:08:26.535802+00:00,15574,Psalms 104:2
2016-02-03T14:22:09.744915+00:00,15602,Psalms 104:30
2016-02-03T14:39:24.993636+00:00,15709,Psalms 107:9
2016-02-03T14:41:00.349964+00:00,15720,Psalms 107:20
2016-02-03T14:42:41.634375+00:00,15733,Psalms 107:33
2016-02-06T14:57:55.913735+00:00,15773,Psalms 109:17
2016-02-06T14:59:52.497169+00:00,15787,Psalms 109:31
2016-02-06T15:06:36.947209+00:00,15811,Psalms 112:7
2016-02-06T15:12:42.638242+00:00,15876,Psalms 118:6
2016-02-06T15:15:21.955216+00:00,15878,Psalms 118:8
2016-02-06T15:17:52.668878+00:00,15910,Psalms 119:11
2016-02-06T15:27:12.985951+00:00,15997,Psalms 119:98
2016-02-06T15:28:06.419748+00:00,16002,Psalms 119:103
2016-02-06T15:39:17.029928+00:00,16084,Psalms 121:2
2016-02-06T15:45:53.529023+00:00,16124,Psalms 127:2
2016-02-06T15:47:38.695629+00:00,16133,Psalms 128:6
2016-02-08T13:52:07.631379+00:00,16191,Psalms 135:15
2016-02-08T13:56:03.998108+00:00,16231,Psalms 137:8
2016-02-08T13:57:44.764059+00:00,16247,Psalms 139:7
2016-02-08T13:58:22.547424+00:00,16251,Psalms 139:11
2016-02-08T14:00:16.365228+00:00,16257,Psalms 139:17
2016-02-08T14:01:45.547439+00:00,16264,Psalms 139:24
2016-02-08T14:10:33.714690+00:00,16296,Psalms 143:2
2016-02-08T14:11:23.397458+00:00,16302,Psalms 143:8
2016-02-08T14:18:12.031996+00:00,16337,Psalms 145:16
2016-02-08T14:22:23.127911+00:00,16367,Psalms 147:15
2016-02-08T14:27:59.913154+00:00,16390,Psalms 149:4
2016-02-08T14:31:32.279804+00:00,16424,Proverbs 1:23
2016-02-08T14:35:01.795618+00:00,16464,Proverbs 3:8
2016-02-08T14:36:32.696025+00:00,16480,Proverbs 3:24
2016-02-08T14:37:25.013444+00:00,16481,Proverbs 3:25
2016-02-08T14:38:14.196502+00:00,16483,Proverbs 3:27
2016-02-08T14:46:30.853344+00:00,16550,Proverbs 6:9
2016-02-08T14:47:30.317929+00:00,16563,Proverbs 6:22
2016-02-08T14:49:30.787145+00:00,16565,Proverbs 6:24
2016-02-09T16:16:44.265074+00:00,16580,Proverbs 7:4
2016-02-09T16:18:27.518899+00:00,16603,Proverbs 7:27
2016-02-09T16:26:33.917610+00:00,16657,Proverbs 9:18
2016-02-09T16:27:53.617070+00:00,16669,Proverbs 10:12
2016-02-09T16:35:01.967362+00:00,16706,Proverbs 11:17
2016-02-09T16:36:27.100586+00:00,16711,Proverbs 11:22
2016-02-09T16:43:35.969455+00:00,16755,Proverbs 13:7
2016-02-09T16:44:08.352216+00:00,16759,Proverbs 13:11
2016-02-09T16:50:28.014648+00:00,16788,Proverbs 14:15
2016-02-12T16:21:46.185091+00:00,16825,Proverbs 15:17
2016-02-12T16:37:53.315087+00:00,16843,Proverbs 16:2
2016-02-12T16:45:28.815421+00:00,16896,Proverbs 17:22
2016-02-12T16:45:51.381887+00:00,16875,Proverbs 17:1
2016-02-12T16:54:47.781661+00:00,16943,Proverbs 19:17
2016-02-12T16:55:36.432120+00:00,16948,Proverbs 19:22
2016-02-12T16:57:26.082179+00:00,16960,Proverbs 20:5
2016-02-15T15:02:24.947993+00:00,16982,Proverbs 20:27
2016-02-15T15:03:15.596010+00:00,16984,Proverbs 20:29
2016-02-15T15:04:14.998430+00:00,16986,Proverbs 21:1
2016-02-15T15:06:27.193835+00:00,16994,Proverbs 21:9
2016-02-21T15:07:07.965167+00:00,17004,Proverbs 21:19
2016-02-21T15:16:02.214541+00:00,17049,Proverbs 23:4
2016-02-21T15:17:12.347471+00:00,17054,Proverbs 23:9
2016-02-21T15:18:00.231993+00:00,17059,Proverbs 23:14
2016-02-21T15:22:31.933250+00:00,17093,Proverbs 24:13
2016-02-21T15:44:22.595592+00:00,17139,Proverbs 25:25
2016-02-21T15:49:31.176818+00:00,17155,Proverbs 26:13
2016-02-21T15:52:06.276479+00:00,17172,Proverbs 27:2
2016-02-21T15:54:35.976192+00:00,17175,Proverbs 27:5
2016-02-21T15:55:04.226472+00:00,17174,Proverbs 27:4
2016-02-21T16:02:17.242885+00:00,17190,Proverbs 27:20
2016-02-21T16:03:15.608272+00:00,17194,Proverbs 27:24
2016-02-21T16:04:47.875872+00:00,17198,Proverbs 28:1
2016-02-21T16:14:41.626500+00:00,17210,Proverbs 28:13
2016-02-21T16:16:27.826352+00:00,17217,Proverbs 28:20
2016-02-21T16:17:26.710002+00:00,17220,Proverbs 28:23
2016-02-21T16:18:26.128190+00:00,17224,Proverbs 28:27
2016-02-21T16:26:10.557910+00:00,17260,Proverbs 30:8
2016-02-21T16:28:02.324114+00:00,17271,Proverbs 30:19
2016-02-21T16:30:56.507202+00:00,17295,Proverbs 31:10
2016-02-21T16:35:19.224087+00:00,17334,Ecclesiastes 1:18
2016-02-21T16:39:37.390434+00:00,17346,Ecclesiastes 2:12
2016-02-22T13:43:47.518134+00:00,17435,Ecclesiastes 7:5
2016-02-22T14:00:51.225749+00:00,17487,Ecclesiastes 9:11
2016-02-22T14:11:05.225717+00:00,17513,Ecclesiastes 10:19
2016-02-22T14:13:10.642831+00:00,17518,Ecclesiastes 11:4
2016-02-22T14:17:12.142741+00:00,17531,Ecclesiastes 12:7
2016-02-22T14:23:15.294326+00:00,17551,Song of Songs 1:13
2016-02-22T14:34:59.595550+00:00,17592,Song of Songs 4:9
2016-02-22T14:44:59.944572+00:00,17624,Song of Songs 6:9
2016-02-23T15:39:21.338053+00:00,17672,Isaiah 1:17
2016-03-09T16:40:54.044200+00:00,17720,Isaiah 3:12
2016-03-09T16:42:38.918240+00:00,17732,Isaiah 3:24
2016-03-09T16:43:50.717752+00:00,17735,Isaiah 4:1
2016-03-09T16:57:29.767637+00:00,17754,Isaiah 5:14
2016-03-09T17:19:12.893776+00:00,17783,Isaiah 6:13
2016-03-14T22:26:34.349156+00:00,17866,Isaiah 10:15
2016-03-14T22:27:36.638140+00:00,17869,Isaiah 10:18
2016-03-14T22:29:43.137475+00:00,17878,Isaiah 10:27
2016-03-14T22:30:56.787719+00:00,17887,Isaiah 11:2
2016-03-14T22:40:19.766489+00:00,17895,Isaiah 11:10
2016-03-14T22:40:48.448618+00:00,17894,Isaiah 11:9
2016-03-14T22:42:15.032593+00:00,17902,Isaiah 12:1
2016-03-14T22:44:29.631748+00:00,17916,Isaiah 13:9
2016-03-15T15:48:45.210851+00:00,17938,Isaiah 14:9
2016-03-17T16:00:26.916273+00:00,18075,Isaiah 22:22
2016-03-18T15:21:52.141905+00:00,18095,Isaiah 23:17
2016-03-18T15:25:32.075092+00:00,18105,Isaiah 24:9
2016-03-18T16:03:25.849514+00:00,18177,Isaiah 28:12
2016-03-18T16:04:25.816539+00:00,18180,Isaiah 28:15
2016-03-18T16:09:21.933292+00:00,376,Genesis 15:15
2016-03-19T15:21:54.496899+00:00,18207,Isaiah 29:13
2016-03-19T15:22:52.029697+00:00,18208,Isaiah 29:14
2016-03-19T15:25:35.631228+00:00,18219,Isaiah 30:1
2016-03-19T15:30:09.463759+00:00,18239,Isaiah 30:21
2016-03-19T15:34:31.397897+00:00,18252,Isaiah 31:1
2016-03-19T15:35:26.280394+00:00,18256,Isaiah 31:5
2016-03-19T15:38:53.163443+00:00,18275,Isaiah 32:15
2016-03-19T15:41:15.946475+00:00,18281,Isaiah 33:1
2016-03-19T15:42:58.796838+00:00,18292,Isaiah 33:12
2016-03-19T15:45:27.563574+00:00,18304,Isaiah 33:24
2016-03-19T15:56:21.480570+00:00,18356,Isaiah 37:3
2016-03-19T16:09:58.839411+00:00,18450,Isaiah 40:29
2016-03-19T16:11:59.955559+00:00,18460,Isaiah 41:8
2016-03-19T16:22:55.305481+00:00,18469,Isaiah 41:17
2016-03-19T16:39:44.351932+00:00,18462,Isaiah 41:10
2016-03-19T16:40:48.851733+00:00,18466,Isaiah 41:14
2016-03-20T16:51:15.812451+00:00,18501,Isaiah 42:20
2016-03-20T16:53:20.312161+00:00,18508,Isaiah 43:2
2016-03-20T16:56:33.162908+00:00,18525,Isaiah 43:19
2016-03-20T16:58:43.762298+00:00,18531,Isaiah 43:25
2016-03-20T17:02:05.896153+00:00,18537,Isaiah 44:3
2016-03-20T17:38:27.952264+00:00,18563,Isaiah 45:1
2016-03-20T17:39:55.880868+00:00,18569,Isaiah 45:7
2016-03-20T17:42:53.618679+00:00,18585,Isaiah 45:23
2016-03-20T17:43:52.098466+00:00,18579,Isaiah 45:17
2016-03-20T17:46:49.214928+00:00,18596,Isaiah 46:9
2016-03-20T17:47:44.098541+00:00,18600,Isaiah 46:13
2016-03-20T17:54:26.465322+00:00,18645,Isaiah 49:8
2016-03-20T17:57:13.548757+00:00,18660,Isaiah 49:23
2016-03-20T17:59:52.399162+00:00,18670,Isaiah 50:7
2016-03-20T18:02:40.782255+00:00,18686,Isaiah 51:12
2016-03-21T05:40:54.956730+00:00,18717,Isaiah 53:5
2016-03-21T05:42:14.622968+00:00,18718,Isaiah 53:6
2016-03-21T05:46:43.338846+00:00,18723,Isaiah 53:11
2016-03-21T06:19:49.282484+00:00,18732,Isaiah 54:8
2016-03-21T06:20:51.831822+00:00,18733,Isaiah 54:9
2016-03-21T06:22:06.932763+00:00,18734,Isaiah 54:10
2016-03-21T06:24:09.632041+00:00,18740,Isaiah 54:16
2016-03-21T06:24:36.948718+00:00,18741,Isaiah 54:17
2016-03-21T06:35:20.315033+00:00,18785,Isaiah 57:19
2016-04-02T16:29:44.188631+00:00,18793,Isaiah 58:6
2016-04-02T17:20:38.692644+00:00,18835,Isaiah 60:13
2016-04-02T17:29:00.893063+00:00,18859,Isaiah 62:4
2016-04-02T17:38:32.943152+00:00,18890,Isaiah 64:4
2016-04-02T17:43:56.793072+00:00,18922,Isaiah 65:24
2016-04-02T17:49:23.976434+00:00,18932,Isaiah 66:9
2016-04-02T17:50:33.208870+00:00,18936,Isaiah 66:13
2016-04-02T17:52:14.358639+00:00,18940,Isaiah 66:17
2016-04-02T17:56:33.733815+00:00,18947,Isaiah 66:24
2016-04-02T22:45:19.345815+00:00,18949,Jeremiah 1:2
2016-04-02T22:54:41.494165+00:00,18977,Jeremiah 2:11
2016-04-03T16:45:32.901171+00:00,19015,Jeremiah 3:12
2016-04-03T16:51:21.201228+00:00,19019,Jeremiah 3:16
2016-04-03T17:08:17.940255+00:00,19058,Jeremiah 4:30
2016-04-14T00:22:21.269860+00:00,19106,Jeremiah 6:16
2016-04-30T15:29:30+00:00,19212,Jeremiah 10:10
2016-05-01T15:08:12+00:00,19221,Jeremiah 10:19
2016-05-02T15:55:07+00:00,19363,Jeremiah 17:5
2016-05-02T16:19:46+00:00,19468,Jeremiah 22:13
2016-05-04T15:04:32+00:00,19532,Jeremiah 24:7
2016-05-04T16:46:06+00:00,19726,Jeremiah 31:34
2016-05-04T16:56:50+00:00,19771,Jeremiah 32:39
2016-05-04T17:01:59+00:00,19779,Jeremiah 33:3
2016-05-04T17:06:58+00:00,19792,Jeremiah 33:16
2016-05-10T16:30:24+00:00,20063,Jeremiah 46:17
2016-05-11T04:45:28+00:00,20376,Lamentations 3:21
2016-05-11T04:55:03+00:00,20386,Lamentations 3:31
2016-05-17T22:27:47+00:00,20708,Ezekiel 12:27
2016-05-17T22:35:38+00:00,20746,Ezekiel 14:14
2016-05-21T02:07:08+00:00,20873,Ezekiel 18:23
2016-05-21T03:56:31+00:00,21340,Ezekiel 34:26
2016-05-22T16:54:56.722529+00:00,21751,Daniel 1:13
2016-05-22T17:22:11+00:00,21885,Daniel 5:10
2016-05-22T17:29:24+00:00,21916,Daniel 6:10
2016-05-22T18:00:33.917121+00:00,22084,Daniel 12:2
2016-05-22T21:14:52+00:00,22344,Joel 2:32
2016-05-22T23:01:12+00:00,22402,Amos 3:6
2016-05-22T23:09:48+00:00,22442,Amos 5:18
2016-05-22T23:16:52+00:00,22493,Amos 8:11
2016-05-22T23:17:36+00:00,22498,Amos 9:2
2016-05-22T23:19:41+00:00,22503,Amos 9:7
2016-05-23T08:05:32+00:00,22551,Jonah 2:2
2016-05-23T08:09:36+00:00,22580,Jonah 4:11
2016-05-23T14:12:16+00:00,22636,Micah 5:2
2016-05-23T14:17:28+00:00,22653,Micah 6:4
2016-05-23T14:22:08+00:00,22657,Micah 6:8
2016-05-23T14:23:26+00:00,22672,Micah 7:7
2016-05-23T18:46:02+00:00,22865,Haggai 2:9
2016-05-23T18:58:38+00:00,22929,Zechariah 4:6
2016-05-23T19:04:21+00:00,22972,Zechariah 7:9
2016-05-23T20:01:07+00:00,23114,Malachi 2:10
2016-05-23T20:06:03+00:00,23123,Malachi 3:2
2016-05-23T20:07:15+00:00,23140,Malachi 4:1
